"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-LD-1-FG3xSL18-OI-15-MG2",0.054730407818043,0.0507644579543976,0.142550435758068,0.600695128522998,0.28551247623168,0.0708119387345669,0.0470252052349713,0.646037369311081,0.159852475946759
"SL18-LD-2-FG2xSA18-CB-3-MG3",0.0271213433891513,-0.0279515370717405,0.1096957603926,-1.46267452965501,-0.339001727672019,-0.178694495317123,-0.0413286192163899,-0.0731525171318258,-0.164250102986449
"SL18-LD-2-FG2xSL18-LL-9-MG2",-0.0551794581831573,-0.282900106186215,0.177506766071732,-36.312959870466,0.405465822404676,0.688819150568402,0.141177676829252,0.330248073378798,0.271294465450128
"SL18-LD-2-FG2xSL18-NL-9-MG1",-0.0944220835529435,-0.440569197635214,0.0609088355155528,-70.3510178285115,-0.33109095880622,-0.181408389240414,0.0132679303544531,0.458327748338054,0.0623158015026554
"SL18-LD-2-FG2xSL18-SF-19-MG1",-0.0570585406842273,-0.347484609686544,0.404060395936544,-23.6773429775852,0.0915931699370514,0.104207924112902,0.0251445700908312,0.242090711273965,0.186989242186337
"SL18-LD-3-FG1xSL18-NL-9-MG1",-0.0767914604505083,-0.312089940778402,-0.069702127090197,-54.1329458226543,0.0214520395199645,0.0495797145137968,0.0468662553882752,0.435117014792557,0.0650853714561589
"SL18-LD-3-FG1xSL18-SF-19-MG2",0.000464207411988783,0.00747174045122333,0.122594481297375,10.0515362503963,0.251908005888336,-0.00986432546001839,0.0818472441490516,0.339893962114312,0.124045355897178
"SL18-LD-3-FG2xSA18-CB-2-MG3",0.0426418894782534,0.133915608787738,-0.0193598497881732,3.96220871601817,0.0954601760459322,0.099064255509893,-0.0529102973129014,0.164301160056753,-0.0856779546186557
"SL18-LD-3-FG2xSL18-LL-9-MG2",-0.0130768224445112,-0.0202285750601829,-0.067279867715918,18.5224053914253,0.436645144427368,0.583537861969933,0.0150847675039852,0.811364801341514,0.27214281541878
"SL18-LD-3-FG2xSL18-SF-17-MG3",0.0162707656547334,0.0569677898679662,-0.00604177230939281,0.0972526353007806,0.330831773718821,-0.329615187814301,0.113911240309133,0.249374635543985,0.0405332231177274
"SL18-LD-4-FG1xSA18-CB-2-MG1",0.0133444904786385,0.00956064968583576,0.0207096277231237,11.2548835150085,0.143434806902219,-0.185601782883695,-0.00831189667435392,-0.0484958206297099,0.042075683528897
"SL18-LD-4-FG1xSL18-NL-3-MG2",-0.0539354360739389,-0.22605860108562,0.00935187553497295,-16.7039285104594,-0.175298876959724,0.400924148627773,-0.0759678632327089,0.138360491885943,0.149086615813061
"SL18-LD-4-FG2xSL18-LL-9-MG1",-0.0460826593991815,-0.261544291347046,0.102548598990971,-31.0982505288568,-0.615941087398143,0.05590807645025,0.0598655231222889,0.83873935035711,0.244334620447806
"SL18-LD-4-FG2xSL18-SF-15-MG2",0.0088845142464392,0.0752209092545231,0.0507395981069575,-1.90452540328422,0.191057623336645,0.370503045135561,0.0482826767494028,0.703949694507662,0.211085445527634
"SL18-LD-4-FG3xSL18-SF-17-MG1",0.0196326686428885,0.0337114085371894,0.0563573459590826,-27.8899625642827,0.366839546957299,0.332857305623005,0.114623989194053,0.0518508396794962,0.0784154036395256
"SL18-LD-5-FG1xSA18-CB-10-MG1",0.0387499235105029,0.0296625024636201,0.0278403753293319,-18.4344027108995,0.686086242921018,0.171789333331338,0.0466522712338493,0.745335582819767,0.226954457084447
"SA18-CB-7-FG1xSL18-LL-9-MG3",0.116111144392016,0.242997424007025,0.0994188575575844,-6.85888448347159,0.211645898869748,0.39039588303703,-0.0214271103733483,-0.204517993506357,-0.0399961223375079
"SL18-LD-9-FG2xSL18-SF-13-MG3",-0.0238004531558641,-0.194240270915905,0.191011416089195,-42.1491818901521,0.262020368523398,0.461536931175365,0.05321853540182,0.272315654597106,0.403502083728588
