"","DWpM","WWpM","PDW","BD"
"SL18-JS-9-MG2",-0.0905052731403947,-0.220096699005594,-0.0962804026689652,-19.9675273234922
"SL18-JS-19-MG1",-0.00472000030821874,0.0173670562420385,0.316186844217227,-26.112922893735
"SL18-OD-3-MG1",-0.0407571835672752,-0.131147554735118,0.293609827589279,-11.8897440588322
"SA18-CB-3-MG1",0.0439260967079324,0.0655719153423691,0.127232989617257,11.3518976842432
"SL18-OD-6-MG3",0.0302109427602095,0.11609582013487,0.280125114871287,-10.0243299517562
"SA18-CB-3-MG2",0.000932112318576098,-0.0697074067594977,-0.926732423437878,11.7783562099689
"SL18-NC-12-MG1",-0.0319270420589164,-0.0487907158681803,0.111616687257722,-9.89146176697411
"SL18-JS-11-MG2",-0.0797497404478841,-0.269006708527626,-0.350425396130814,-1.96155312709062
"SL18-CC-6-MG2",-0.00404111126575604,0.0568109320779319,-0.118843907945615,-19.4501206797528
"SL18-OI-17-MG1",0.0085223145415001,0.0556646070192402,-0.00157399447120617,-0.341492094961417
"SL18-CC-7-MG1",0.0481868430780924,0.194785334319566,-0.398659441036233,10.4326360850926
"SL18-JS-6-MG1",0.0505979181477466,0.0297418895444064,3.10013833873683,-22.0048385523636
"SL18-LD-13-MG3",-0.0262937239102611,-0.0498343849222757,-0.21959474150453,-0.240663301079232
"SL18-OI-16-MG2",-0.0465162486435175,-0.12949971873225,0.454307643961324,-6.36664651800847
"SL18-LL-9-MG4",0.0431377507844593,0.155531311522449,-0.282371661572934,55.4843944634568
"SL18-NL-7-MG2",-0.0326532454573557,-0.113345815672952,0.58048543889687,-10.0732669057607
"SL18-NC-11-MG2",-0.0400004254743932,-0.0708602478445972,-0.193629759220966,0.664126215923268
"SL18-LD-1-MG1",0.0000588703324091652,0.0258415096662961,0.20060439091543,1.31607685510532
"SL18-OI-11-FG1",0.0123386061135766,0.0533111969743764,-0.0247537241802001,0.0783858541145332
"SL18-OI-17-FG2",0.0189105472494806,0.0612197689722602,-0.0869149458811718,1.20327549353967
"SL18-OI-18-FG3",-0.0196055041744273,-0.0524680990910419,0.182737057172374,-2.39509359498251
"SL18-OI-18-FG5",-0.0196057989389686,-0.0524686902752963,0.182735003963302,-2.39513731521997
"SL18-OI-18-FG6",-0.0196055174008291,-0.0524681456796423,0.182736969700757,-2.39510875779332
"SL18-OI-7-FG3",0.0311090329431341,0.0969708451035462,-0.114865173810585,-0.441420837977707
"SL18-SF-17-FG1",0.0283676588221883,0.111269744923489,-0.0689053579384192,8.23388445474253
"SL18-SF-17-FG3",0.0283670673553517,0.111268504757558,-0.0689089751265991,8.23380747962449
"SA18-CB-10-FG2",0.0560787674585508,0.0774855117005827,0.012281184415609,-1.5300438188625
"SL18-LD-1-FG3",0.00529265643170397,0.0210340136125263,0.052382942769195,4.73132927346223
"SL18-LD-4-FG1",0.00991012616157661,0.0288335065012298,-0.110737464916098,9.77848180928854
"SL18-LD-4-FG2",0.00991013540994217,0.0288334875569594,-0.110737152081294,9.77848206364052
"SL18-LD-5-FG1",0.00556346016571733,0.0256383952905437,-0.0703995990829663,9.28081194556153
"SL18-NL-10-FG3",-0.0234692782826354,-0.077158903945753,0.0467377907887475,-6.59904279362889
"SL18-NL-3-FG2",-0.0311691928297421,-0.0531160757281969,-0.396120101620676,-7.33704522735206
"SL18-OI-5-FG5",-0.060587959484712,-0.220645646010685,0.473727665033503,-10.8488659091537
"SL18-NC-11-FG1",-0.0540145274256878,-0.11134212247729,-0.147671095221587,-9.36118647912156
"SL18-CC-11-FG3",0.115936602505862,0.400238198524526,-0.561282552514068,68.7372482206201
"SL18-CC-1-FG3",-0.0214768341185053,-0.0663820404387451,0.117622099339746,4.02956512264022
"SL18-OD-5-FG3",-0.0386764628727766,-0.124701313015831,-0.0567668216832839,-2.91908817478488
"SL18-LL-9-FG6",-0.0521889813524014,-0.167621827554101,-0.351129045907168,24.4892892894877
"SL18-OI-15-FG2",0.0324919352115954,0.11903847386632,0.28718304432828,4.29579864399989
"SA18-CB-5-FG4",0.00946749911175311,0.0175569141341161,0.179000038390939,-18.3326326231481
"SL18-OI-4-FG2",0.0793171798834941,0.200219058722516,0.396573552035045,55.888330100106
