"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-UCONN-S143-FG1","SL18-UCONN-S143-FG1",0.0699282233638459,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.0114942504405e-05,NA,"Ne60",1.0114942504405e-05,0.0699282233638459,4.40260199106667e-07,0.0530450492274168,"UCONN","GOM"
"SL18-UCONN-S143-FG2","SL18-UCONN-S143-FG2",0.0699282233638455,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.01149425045285e-05,NA,"Ne60",1.01149425045285e-05,0.0699282233638455,4.40260199114646e-07,0.0530450492274169,"UCONN","GOM"
"SL18-UCONN-S143-FG3","SL18-UCONN-S143-FG3",0.0699282233638452,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.01149425046683e-05,NA,"Ne60",1.01149425046683e-05,0.0699282233638452,4.40260199110339e-07,0.0530450492274159,"UCONN","GOM"
"SL18-UCONN-S143-MG1","SL18-UCONN-S143-MG1",0.0699282233638458,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000481717820825733,NA,"Ne60",0.000481717820825733,0.0699282233638458,7.93656991619306e-07,0.053045049227416,"UCONN","GOM"
"SL18-UCONN-S143-MG2","SL18-UCONN-S143-MG2",0.0699282233638453,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000481717820821283,NA,"Ne60",0.000481717820821283,0.0699282233638453,7.93656991628156e-07,0.0530450492274165,"UCONN","GOM"
"SL18-UCONN-S143-MG3","SL18-UCONN-S143-MG3",0.0699282233638456,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000481717820818455,NA,"Ne60",0.000481717820818455,0.0699282233638456,7.93656991613795e-07,0.0530450492274165,"UCONN","GOM"
"SL18-UCONN-S157-FG1","SL18-UCONN-S157-FG1",0.0652751848546537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.61983572845873e-06,NA,"Ne60",9.61983572845873e-06,0.0652751848546537,5.51028071529785e-06,0.0540094741770018,"UCONN","GOM"
"SL18-UCONN-S157-FG2","SL18-UCONN-S157-FG2",0.0652751848546538,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.61983572892226e-06,NA,"Ne60",9.61983572892226e-06,0.0652751848546538,5.51028071532998e-06,0.0540094741770016,"UCONN","GOM"
"SL18-UCONN-S157-FG3","SL18-UCONN-S157-FG3",0.0652751848546534,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.61983572837637e-06,NA,"Ne60",9.61983572837637e-06,0.0652751848546534,5.51028071515967e-06,0.0540094741770014,"UCONN","GOM"
"SL18-UCONN-S157-MG1","SL18-UCONN-S157-MG1",0.065275184854654,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732366041255944,NA,"Ne60",0.000732366041255944,0.065275184854654,0.00057140173854664,0.0540094741770029,"UCONN","GOM"
"SL18-UCONN-S157-MG2","SL18-UCONN-S157-MG2",0.0652751848546533,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732366041256385,NA,"Ne60",0.000732366041256385,0.0652751848546533,0.000571401738545331,0.0540094741770016,"UCONN","GOM"
"SL18-UCONN-S157-MG3","SL18-UCONN-S157-MG3",0.0652751848546539,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732366041258251,NA,"Ne60",0.000732366041258251,0.0652751848546539,0.000571401738549671,0.0540094741770019,"UCONN","GOM"
"SL18-UCONN-S158-FG1","SL18-UCONN-S158-FG1",0.000535785357869294,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.38240104664752e-06,NA,"Ne60",1.38240104664752e-06,0.000535785357869294,9.81660941308094e-07,0.0187867493420641,"UCONN","GOM"
"SL18-UCONN-S158-FG2","SL18-UCONN-S158-FG2",0.000535785357869336,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.38240104664377e-06,NA,"Ne60",1.38240104664377e-06,0.000535785357869336,9.81660941310082e-07,0.0187867493420638,"UCONN","GOM"
"SL18-UCONN-S158-FG3","SL18-UCONN-S158-FG3",0.000535785357869537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.38240104665258e-06,NA,"Ne60",1.38240104665258e-06,0.000535785357869537,9.81660941323259e-07,0.0187867493420644,"UCONN","GOM"
"SL18-UCONN-S158-MG1","SL18-UCONN-S158-MG1",0.000535785357869898,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.52692726969804e-06,NA,"Ne60",3.52692726969804e-06,0.000535785357869898,3.70583250865026e-06,0.0187867493420644,"UCONN","GOM"
"SL18-UCONN-S158-MG2","SL18-UCONN-S158-MG2",0.000535785357868849,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.52692726970136e-06,NA,"Ne60",3.52692726970136e-06,0.000535785357868849,3.70583250855452e-06,0.0187867493420638,"UCONN","GOM"
"SL18-UCONN-S158-MG3","SL18-UCONN-S158-MG3",0.000535785357869757,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.52692726972276e-06,NA,"Ne60",3.52692726972276e-06,0.000535785357869757,3.70583250860781e-06,0.0187867493420642,"UCONN","GOM"
"SL18-UCONN-S2-FG1","SL18-UCONN-S2-FG1",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.07648752320647e-05,NA,"Ne60",1.07648752320647e-05,0.0981571310101994,2.46921061779544e-07,0.00837787389928821,"UCONN","GOM"
"SL18-UCONN-S2-FG2","SL18-UCONN-S2-FG2",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.07648752321611e-05,NA,"Ne60",1.07648752321611e-05,0.0981571310101994,2.46921061778025e-07,0.00837787389928813,"UCONN","GOM"
"SL18-UCONN-S2-FG3","SL18-UCONN-S2-FG3",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.07648752320224e-05,NA,"Ne60",1.07648752320224e-05,0.0981571310101994,2.46921061779843e-07,0.00837787389928828,"UCONN","GOM"
"SL18-UCONN-S2-MG1","SL18-UCONN-S2-MG1",0.0981571310101993,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000435695651955783,NA,"Ne60",0.000435695651955783,0.0981571310101993,3.60737448228499e-07,0.00837787389928812,"UCONN","GOM"
"SL18-UCONN-S2-MG2","SL18-UCONN-S2-MG2",0.098157131010199,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000435695651957938,NA,"Ne60",0.000435695651957938,0.098157131010199,3.60737448225951e-07,0.00837787389928781,"UCONN","GOM"
"SL18-UCONN-S2-MG3","SL18-UCONN-S2-MG3",0.0981571310101994,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000435695651969719,NA,"Ne60",0.000435695651969719,0.0981571310101994,3.60737448222291e-07,0.0083778738992886,"UCONN","GOM"
"SL18-UCONN-S32-FG1","SL18-UCONN-S32-FG1",0.0489595166308104,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.71575305115918e-07,NA,"Ne60",3.71575305115918e-07,0.0489595166308104,1.46470066042073e-07,0.0436120129744451,"UCONN","GOM"
"SL18-UCONN-S32-FG2","SL18-UCONN-S32-FG2",0.0489595166308091,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.71575305117039e-07,NA,"Ne60",3.71575305117039e-07,0.0489595166308091,1.46470066043908e-07,0.0436120129744436,"UCONN","GOM"
"SL18-UCONN-S32-FG3","SL18-UCONN-S32-FG3",0.0489595166308102,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.71575305117272e-07,NA,"Ne60",3.71575305117272e-07,0.0489595166308102,1.46470066043978e-07,0.0436120129744446,"UCONN","GOM"
"SL18-UCONN-S32-MG1","SL18-UCONN-S32-MG1",0.0489595166308101,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.89453684898332e-07,NA,"Ne60",4.89453684898332e-07,0.0489595166308101,1.87313652931225e-07,0.0436120129744446,"UCONN","GOM"
"SL18-UCONN-S32-MG2","SL18-UCONN-S32-MG2",0.0489595166308103,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.89453684898942e-07,NA,"Ne60",4.89453684898942e-07,0.0489595166308103,1.87313652930014e-07,0.0436120129744449,"UCONN","GOM"
"SL18-UCONN-S32-MG3","SL18-UCONN-S32-MG3",0.0489595166308103,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.89453684898286e-07,NA,"Ne60",4.89453684898286e-07,0.0489595166308103,1.87313652930764e-07,0.0436120129744449,"UCONN","GOM"
"SL18-UCONN-S4-FG1","SL18-UCONN-S4-FG1",0.0670366379675685,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.24552002386597e-07,NA,"Ne60",5.24552002386597e-07,0.0670366379675685,4.58616261658322e-06,0.0985651967543162,"UCONN","GOM"
"SL18-UCONN-S4-FG2","SL18-UCONN-S4-FG2",0.0670366379675688,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.24552002393408e-07,NA,"Ne60",5.24552002393408e-07,0.0670366379675688,4.58616261673415e-06,0.0985651967543175,"UCONN","GOM"
"SL18-UCONN-S4-FG3","SL18-UCONN-S4-FG3",0.0670366379675684,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.2455200238948e-07,NA,"Ne60",5.2455200238948e-07,0.0670366379675684,4.58616261584824e-06,0.0985651967543165,"UCONN","GOM"
"SL18-UCONN-S4-MG1","SL18-UCONN-S4-MG1",0.0670366379675688,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.68916643176011e-07,NA,"Ne60",7.68916643176011e-07,0.0670366379675688,0.000792095155452995,0.0985651967543171,"UCONN","GOM"
"SL18-UCONN-S4-MG2","SL18-UCONN-S4-MG2",0.0670366379675684,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.68916643174536e-07,NA,"Ne60",7.68916643174536e-07,0.0670366379675684,0.000792095155460933,0.0985651967543167,"UCONN","GOM"
"SL18-UCONN-S4-MG3","SL18-UCONN-S4-MG3",0.0670366379675673,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.68916643168961e-07,NA,"Ne60",7.68916643168961e-07,0.0670366379675673,0.000792095155452786,0.0985651967543154,"UCONN","GOM"
"SL18-UCONN-S57-FG1","SL18-UCONN-S57-FG1",-0.0277120931641722,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.58813864331606e-07,NA,"Ne60",2.58813864331606e-07,-0.0277120931641722,1.38530362473025e-07,-0.0253853819410959,"UCONN","GOM"
"SL18-UCONN-S57-FG2","SL18-UCONN-S57-FG2",-0.0277120931641716,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.58813864331823e-07,NA,"Ne60",2.58813864331823e-07,-0.0277120931641716,1.38530362473673e-07,-0.0253853819410952,"UCONN","GOM"
"SL18-UCONN-S57-FG3","SL18-UCONN-S57-FG3",-0.0277120931641721,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.58813864331375e-07,NA,"Ne60",2.58813864331375e-07,-0.0277120931641721,1.3853036247344e-07,-0.025385381941096,"UCONN","GOM"
"SL18-UCONN-S57-MG1","SL18-UCONN-S57-MG1",-0.027712093164172,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.11128417961404e-07,NA,"Ne60",3.11128417961404e-07,-0.027712093164172,1.72159380245891e-07,-0.0253853819410955,"UCONN","GOM"
"SL18-UCONN-S57-MG2","SL18-UCONN-S57-MG2",-0.0277120931641723,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.11128417961349e-07,NA,"Ne60",3.11128417961349e-07,-0.0277120931641723,1.72159380245221e-07,-0.0253853819410965,"UCONN","GOM"
"SL18-UCONN-S57-MG3","SL18-UCONN-S57-MG3",-0.0277120931641721,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.1112841796222e-07,NA,"Ne60",3.1112841796222e-07,-0.0277120931641721,1.7215938024615e-07,-0.0253853819410956,"UCONN","GOM"
"SL18-UCONN-S5-FG1","SL18-UCONN-S5-FG1",0.0978164247972149,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.04298665078748e-07,NA,"Ne60",7.04298665078748e-07,0.0978164247972149,3.04955439881211e-07,0.0629202556477542,"UCONN","GOM"
"SL18-UCONN-S5-FG2","SL18-UCONN-S5-FG2",0.0978164247972144,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.04298665081868e-07,NA,"Ne60",7.04298665081868e-07,0.0978164247972144,3.04955439880034e-07,0.0629202556477537,"UCONN","GOM"
"SL18-UCONN-S5-FG3","SL18-UCONN-S5-FG3",0.0978164247972145,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.04298665084104e-07,NA,"Ne60",7.04298665084104e-07,0.0978164247972145,3.04955439879157e-07,0.0629202556477537,"UCONN","GOM"
"SL18-UCONN-S5-MG1","SL18-UCONN-S5-MG1",0.0978164247972148,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.12588442349392e-06,NA,"Ne60",1.12588442349392e-06,0.0978164247972148,4.85386041999284e-07,0.0629202556477545,"UCONN","GOM"
"SL18-UCONN-S5-MG2","SL18-UCONN-S5-MG2",0.0978164247972146,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.12588442348428e-06,NA,"Ne60",1.12588442348428e-06,0.0978164247972146,4.85386041999421e-07,0.0629202556477539,"UCONN","GOM"
"SL18-UCONN-S5-MG3","SL18-UCONN-S5-MG3",0.0978164247972145,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.12588442348819e-06,NA,"Ne60",1.12588442348819e-06,0.0978164247972145,4.85386042002709e-07,0.0629202556477539,"UCONN","GOM"
"SL18-UCONN-S73-FG1","SL18-UCONN-S73-FG1",-0.0324583053823082,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.55090757171372e-06,NA,"Ne60",8.55090757171372e-06,-0.0324583053823082,4.01876186483385e-06,0.0340897316544386,"UCONN","GOM"
"SL18-UCONN-S73-FG2","SL18-UCONN-S73-FG2",-0.0324583053823079,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.55090757168578e-06,NA,"Ne60",8.55090757168578e-06,-0.0324583053823079,4.01876186474527e-06,0.0340897316544391,"UCONN","GOM"
"SL18-UCONN-S73-FG3","SL18-UCONN-S73-FG3",-0.0324583053823087,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.55090757164429e-06,NA,"Ne60",8.55090757164429e-06,-0.0324583053823087,4.01876186494477e-06,0.034089731654438,"UCONN","GOM"
"SL18-UCONN-S73-MG1","SL18-UCONN-S73-MG1",-0.0324583053823088,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732837003429001,NA,"Ne60",0.000732837003429001,-0.0324583053823088,0.000791537063032152,0.0340897316544381,"UCONN","GOM"
"SL18-UCONN-S73-MG2","SL18-UCONN-S73-MG2",-0.0324583053823084,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732837003429119,NA,"Ne60",0.000732837003429119,-0.0324583053823084,0.00079153706303651,0.0340897316544387,"UCONN","GOM"
"SL18-UCONN-S73-MG3","SL18-UCONN-S73-MG3",-0.0324583053823086,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000732837003427094,NA,"Ne60",0.000732837003427094,-0.0324583053823086,0.000791537063030471,0.0340897316544381,"UCONN","GOM"
"SL18-UCONN-S78-FG1","SL18-UCONN-S78-FG1",-0.116720275799829,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.45934380392015e-07,NA,"Ne60",1.45934380392015e-07,-0.116720275799829,9.16511535567095e-08,-0.0945364148392206,"UCONN","GOM"
"SL18-UCONN-S78-FG2","SL18-UCONN-S78-FG2",-0.116720275799828,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.45934380392009e-07,NA,"Ne60",1.45934380392009e-07,-0.116720275799828,9.16511535565246e-08,-0.0945364148392203,"UCONN","GOM"
"SL18-UCONN-S78-FG3","SL18-UCONN-S78-FG3",-0.116720275799828,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.45934380392001e-07,NA,"Ne60",1.45934380392001e-07,-0.116720275799828,9.16511535567142e-08,-0.0945364148392194,"UCONN","GOM"
"SL18-UCONN-S78-MG1","SL18-UCONN-S78-MG1",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.62158624331244e-07,NA,"Ne60",1.62158624331244e-07,-0.116720275799828,1.05944005958748e-07,-0.0945364148392202,"UCONN","GOM"
"SL18-UCONN-S78-MG2","SL18-UCONN-S78-MG2",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.62158624331256e-07,NA,"Ne60",1.62158624331256e-07,-0.116720275799828,1.05944005959193e-07,-0.0945364148392196,"UCONN","GOM"
"SL18-UCONN-S78-MG3","SL18-UCONN-S78-MG3",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.62158624330994e-07,NA,"Ne60",1.62158624330994e-07,-0.116720275799828,1.05944005958736e-07,-0.0945364148392201,"UCONN","GOM"
"SL18-UCONN-S94-FG1","SL18-UCONN-S94-FG1",0.0534863446273081,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.94170881899609e-06,NA,"Ne60",8.94170881899609e-06,0.0534863446273081,4.40467595846408e-06,0.128363431782175,"UCONN","GOM"
"SL18-UCONN-S94-FG2","SL18-UCONN-S94-FG2",0.0534863446273081,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.9417088189061e-06,NA,"Ne60",8.9417088189061e-06,0.0534863446273081,4.40467595834318e-06,0.128363431782174,"UCONN","GOM"
"SL18-UCONN-S94-FG3","SL18-UCONN-S94-FG3",0.053486344627308,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.94170881878201e-06,NA,"Ne60",8.94170881878201e-06,0.053486344627308,4.40467595884126e-06,0.128363431782174,"UCONN","GOM"
"SL18-UCONN-S94-MG1","SL18-UCONN-S94-MG1",0.0534863446273083,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000734148649895818,NA,"Ne60",0.000734148649895818,0.0534863446273083,0.000792399539987785,0.128363431782175,"UCONN","GOM"
"SL18-UCONN-S94-MG2","SL18-UCONN-S94-MG2",0.0534863446273082,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000734148649903993,NA,"Ne60",0.000734148649903993,0.0534863446273082,0.000792399539978085,0.128363431782175,"UCONN","GOM"
"SL18-UCONN-S94-MG3","SL18-UCONN-S94-MG3",0.053486344627308,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00073414864989911,NA,"Ne60",0.00073414864989911,0.053486344627308,0.000792399539991656,0.128363431782174,"UCONN","GOM"
"SL18-UCONN-S11-FG1","SL18-UCONN-S11-FG1",0.126063726812324,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.55808558840464e-06,NA,"Ne60",1.55808558840464e-06,0.126063726812324,1.15105282101574e-06,0.103667032039681,"UCONN","GOM"
"SL18-UCONN-S11-FG2","SL18-UCONN-S11-FG2",0.126063726812325,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.55808558839895e-06,NA,"Ne60",1.55808558839895e-06,0.126063726812325,1.15105282099566e-06,0.103667032039682,"UCONN","GOM"
"SL18-UCONN-S11-FG3","SL18-UCONN-S11-FG3",0.126063726812324,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.55808558840857e-06,NA,"Ne60",1.55808558840857e-06,0.126063726812324,1.15105282099857e-06,0.103667032039681,"UCONN","GOM"
