"","AshFDwPM","AshOnly","DWpM","WWP","PDW","BD"
"SL18-CC-5",0.0956822978190611,0.573994777498149,0.0995969926313625,0.390705095345827,-0.189954242998977,-7.01420080306241
"SL18-CC-6",-0.0266061636831647,0.805373814894115,-0.0405791384599177,-0.00990396033252396,-0.110850151332775,-22.0467347002869
"SL18-CC-7",0.0553486696044202,0.288228880449755,0.0886613118760898,0.33554028306852,-0.0974573713500985,13.1404967202206
"SL18-CC-8",-0.0196487678076229,-0.0924441922502751,-0.0505318024316773,-0.0932021249504751,-0.142565273840097,-9.9568579157135
"SL18-CC-9",0.0135796976014022,0.384276520038911,0.00572245165596158,0.0407915963736294,-0.0786363259224589,1.89103963147554
"SL18-CC-12",0.115689571342951,0.811478148793502,0.167092219496308,0.52072835271956,-0.00841163464925781,39.7572495005674
"SL18-FW-14",-0.00642242428420173,-0.947913173493576,0.0580744420684304,0.167883481818027,0.0247941778934812,21.4822454631284
"SL18-NC-2",0.0570651992540776,0.836631747933622,0.0918668131803177,0.313160392899774,-0.0947942768631927,10.2067506049736
"SL18-NC-1",-0.0463564400390736,-0.0169017435523256,-0.08653385297624,-0.261111693958158,-0.0700268073277543,-9.34282079154043
"SL18-NC-5",-0.0862744346783966,1.22447682860139,-0.164453711493335,-0.62127429901644,-0.182617033366331,-24.0471492382278
"SL18-JS-6",0.0912593388932731,0.360010912707771,0.154651004708826,0.295633915528675,0.557617882741879,-11.7408379692731
"SL18-JS-5",-0.0553224286780121,0.309032389721016,-0.103109801377082,-0.215541948053101,-0.312655024707644,-34.3531043178228
"SL18-JS-9",-0.101834846911726,0.51194421170948,-0.18175193800786,-0.53491755810537,-0.139775737268973,-24.8058025246116
"SL18-NC-8",-0.0769478068329824,0.71727586532133,-0.126773792198325,-0.371618806344493,0.0249650870003582,-30.7440794556323
"SL18-NC-10",-0.0973663796298639,0.271097989740413,-0.162714599092861,-0.390729367301463,-0.4857850088795,-13.0762035130721
"SL18-NC-9",-0.0415347262514781,-0.143039188929706,-0.0520972141248551,-0.077178992689347,0.092820205158487,-13.0521651896047
"SL18-NC-12",-0.072316495208665,0.497257710639911,-0.0964777986197364,-0.225951209016146,-0.0480269615183216,-15.323961788722
"SL18-NL-2",-0.0753416345575319,0.337803905718645,-0.0725421016917721,-0.241988600896544,-0.0724527734297298,-18.5172031140341
"SL18-NL-3",-0.044142867446406,1.342514355284,-0.0566536073505791,-0.131483707223635,-0.152262445719672,-20.6522684590257
"SL18-NL-5",-0.0103697406043107,0.652158516647281,-0.0498370265416948,-0.272181844214261,-0.0402688332559139,-11.7557134508941
"SL18-NL-7",-0.0454640433942573,1.1097306916277,-0.0836971268359915,-0.381004075307551,0.041235229273299,-36.3285283444717
"SL18-NL-6",-0.0334205092031864,0.518721738806357,0.00244485264329044,0.0825824706874,-0.212916160060734,78.129743484362
"SL18-NL-9",-0.0484480596656588,0.46935609447005,-0.0784016197734057,-0.206372937640612,-0.313719216791253,-9.81060722542473
"SL18-NL-10",-0.0353718705767449,0.44863409121406,-0.0618558346059292,-0.257798438085764,-0.090258210515284,12.5203099416542
"SL18-JS-19",-0.0859876393595982,0.0713514522481396,-0.119708799016973,-0.284342924413433,-0.045075045720831,-46.5218151215225
"SL18-JS-16",-0.0829340276826191,0.86433986494212,-0.114930745522817,-0.277749160022681,-0.0665544475112311,-29.8482258758298
"SL18-JS-11",-0.0595206392738071,0.244876509230475,-0.106618328641682,-0.352053679150331,-0.18319988750487,1.3946678385246
"SL18-BL-10",-0.0127936940118202,-1.02327735181683,0.0505899130170047,0.182531493932628,-0.0107556845620334,29.6839314080558
"SL18-BL-11",-0.00329497992023168,-1.13187416938947,0.0625496507463457,0.201702520739759,-0.000774726644483692,26.4527279464934
"SL18-BL-12",-0.000464800531236036,-1.05187783962775,0.0630474349090006,0.198098979160544,0.0367864006317194,25.2132241033274
"SL18-BL-13",-0.00506502172294753,-0.973182825766684,0.065400124103047,0.231971775924464,-0.0149079297386703,29.1135880229059
"SL18-BL-14",-0.000252887033104986,-1.0998058767009,0.0661159502858678,0.216308727174179,0.00777694645091728,27.1870962160909
"SL18-BL-15",-0.00527830588611972,-1.12336242176621,0.0616252502082859,0.206920250480565,0.0110532526175278,27.8399149647597
"SL18-BL-16",0.00632890009813613,-1.0604535508377,0.0812189192076094,0.25321036199574,0.0814212150900738,23.7580411766453
"SL18-CC-10",0.0650591825826563,0.172797200278229,0.0776529311518648,0.238840980282112,0.00460587738539098,0.762803922964114
"SL18-CC-11",0.137816943126132,0.735278675528345,0.185259007649717,0.63688756603411,-0.17600887275653,72.3057805200669
"SL18-SF-13",0.0526825784250376,0.310326662704002,0.0940723218278219,0.288176841960527,0.136070753086757,22.9806387952659
"SL18-OI-2",0.00913641665212663,-0.0724778192259834,-0.0461917052961681,-0.169959425666333,0.147895345884273,-18.5409186764841
"SL18-OI-14",0.0606339994253879,0.708213835028779,0.0551840803812228,0.079749473792057,0.0811128450186081,-32.5093550854088
"SL18-PI-1",-0.024046617458488,-0.70091480714023,0.0272716649113257,0.112559340237655,-0.0235914890512983,24.2208383519287
"SA18-CB-1",0.054789432492803,-0.634724939727097,0.0395145490664761,0.115083329205162,-0.0115198690966109,0.907736014429138
"SA18-CB-3",0.101218599640198,0.274975890673731,0.0663967302891272,0.14646065709935,-0.218566141055122,19.5987410816885
"SA18-CB-4",0.0966127763008022,0.443432940325314,0.0433415645477786,0.131760141096468,-0.214286141367362,-38.2098639170451
"SA18-CB-7",0.173003072266175,-0.169720316736773,0.164225317644842,0.421937418371751,0.0258638191122928,13.3120004919572
"SA18-CB-10",0.195614437072794,-0.630498018267109,0.143657322050077,0.333403656953753,-0.0885508456283238,1.56169941091646
"SL18-NC-11",-0.0537790154797721,0.125674718960318,-0.0913605478297577,-0.221445925759932,-0.0638441264630104,-11.0928570281387
"SL18-TI-1",-0.00369371860677742,-0.45807920440825,0.0288361530507395,0.100431965750312,0.00624611977434667,12.391556988029
"SL18-TI-2",-0.00742214178982244,-0.422425626589589,0.0235904266164609,0.0782684583623315,0.0106516482233866,12.2843460384582
