Culture ID,Culture Code,Location,Updated Species 2019,Form,Tray ID,Biomass,Shelf / Location,Observations,Last Media Change
SA18-CB-7-FG1,SA-CB-7-FG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-2-MG3,SA-CB-2-MG-3,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-4-MG3,SA-CB-4-MG-3,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-4-MG1,SA-CB-4-MG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-7-MG1,SA-CB-7-MG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-2-MG1,SA-CB-2-MG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-7-MG2,SA-CB-7-MG-2,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-10-MG3,SA-CB-10-MG-3,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-1-MG12,SA-CB-1-MG-12,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-1-MG11,SA-CB-1-MG-11,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-10-MG1,SA-CB-10-MG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-10-FG1,SA-CB-10-FG-1,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SL18-TI-1-MG11,SL-TI-1-MG-11,Thimble Island,,Backup vial,1045B,Low,1B,,1/5/2021
SA18-CB-3-MG3,SA-CB-3-MG-3,Casco Bay,,Backup vial,1045B,Low,1B,,1/5/2021
SL18-TI-3-MG1,SL-TI-3-MG-1,Thimble Island,,Backup vial,1045B,Low,1B,,1/5/2021
SL18-TI-2-MG11,SL-TI-2-MG-11,Thimble Island,,Backup vial,1045B,Low,1B,,1/5/2021
SL18-TI-2-FG11,SL-TI-2-FG-11,Thimble Island,,Backup vial,1045B,Low,1B,,1/5/2021
SL18-S57-FG2,SL18-S57-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S5-FG2,SL18-S5-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S143-FG2,SL18-S143-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S2-FG1,SL18-S2-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S143-FG3,SL18-S143-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S78-FG3,SL18-S78-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S2-FG2,SL18-S2-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S57-FG1,SL18-S57-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S5-FG1,SL18-S5-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S143-FG1,SL18-S143-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S57-FG3,SL18-S57-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S2-FG3,SL18-S2-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S94-FG2,SL18-S94-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S94-FG3,SL18-S94-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S5-FG3,SL18-S5-FG-3,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S94-FG1,SL18-S94-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S78-FG1,SL18-S78-FG-1,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S78-FG2,SL18-S78-FG-2,S-Crosses,,Backup vial,1046B,Low,1B,,1/12/2021
SL18-S142-FG1,SL18-S142-FG-1,S-Crosses,,Backup vial,1047B,Medium,1B,,1/12/2021
SL18-S32-FG2,SL18-S32-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S4-FG2,SL18-S4-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S73-FG1,SL18-S73-FG-1,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S11-FG2,SL18-S11-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S158-FG2,SL18-S158-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S11-FG1,SL18-S11-FG-1,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S142-FG2,SL18-S142-FG-2,S-Crosses,,Backup vial,1047B,High,1B,,1/12/2021
SL18-S4-FG1,SL18-S4-FG-1,S-Crosses,,Backup vial,1047B,Medium,1B,,1/12/2021
SL18-S32-FG1,SL18-S32-FG-1,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S158-FG1,SL18-S158-FG-1,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S157-FG3,SL18-S157-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S73-FG3,SL18-S73-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S11-FG3,SL18-S11-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S157-FG1,SL18-S157-FG-1,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S158-FG3,SL18-S158-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S157-FG2,SL18-S157-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S73-FG2,SL18-S73-FG-2,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S4-FG3,SL18-S4-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S32-FG3,SL18-S32-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S142-FG3,SL18-S142-FG-3,S-Crosses,,Backup vial,1047B,Low,1B,,1/12/2021
SL18-S143-MG3,SL18-S143-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S32-MG3,SL18-S32-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S73-MG3,SL18-S73-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S5-MG3,SL18-S5-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S157-MG3,SL18-S157-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S143-MG2,SL18-S143-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S57-MG3,SL18-S57-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,Needs vial change,1/12/2021
SL18-S4-MG2,SL18-S4-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S32-MG1,SL18-S32-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S5-MG2,SL18-S5-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S157-MG2,SL18-S157-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S4-MG3,SL18-S4-MG-3,S-Crosses,,Backup vial,1048B,Low,1B,Needs vial change,1/12/2021
SL18-S73-MG2,SL18-S73-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S32-MG2,SL18-S32-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S57-MG2,SL18-S57-MG-2,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S143-MG1,SL18-S143-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S4-MG1,SL18-S4-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S57-MG1,SL18-S57-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,Needs vial change,1/12/2021
SL18-S5-MG1,SL18-S5-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S157-MG1,SL18-S157-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S78-MG1,SL18-S78-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL18-S73-MG1,SL18-S73-MG-1,S-Crosses,,Backup vial,1048B,Low,1B,,1/12/2021
SL19-UCONN-144-MG2,SL19-UCONN-144-MG2,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-121-FG3,SL19-UCONN-121-FG3,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-139-MG6,SL19-UCONN-139-MG6,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-185-MG4,SL19-UCONN-185-MG4,,,Backup vial,1049B,Medium,1B,,
SL19-UCONN-160-MG2,SL19-UCONN-160-MG2,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-156-MG4,SL19-UCONN-156-MG4,,,Backup vial,1049B,Low,1B,,
SL20-MB-12-MG8,SL20-MB-12-MG8,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-143-FG2,SL19-UCONN-143-FG2,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-141-FG4,SL19-UCONN-141-FG4,,,Backup vial,1049B,,1B,GP not found,
SL20-MB-12-FG13,SL20-MB-12-FG13,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-185-FG3,SL19-UCONN-185-FG3,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-90-MG3,SL19-UCONN-90-MG3,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-156-MG3,SL19-UCONN-156-MG3,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-160-FG1,SL19-UCONN-160-FG1,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-139-FG5,SL19-UCONN-139-FG5,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-144-FG1,SL19-UCONN-144-FG1,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-21-FG4,SL19-UCONN-21-FG4,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-172-FG2,SL19-UCONN-172-FG2,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-57-MG13,SL19-UCONN-57-MG13,,,Backup vial,1049B,Medium,1B,,
SL19-UCONN-42-MG7,SL19-UCONN-42-MG7,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-09-FG1,SL19-UCONN-09-FG1,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-42-FG8,SL19-UCONN-42-FG8,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-53-FG2,SL19-UCONN-53-FG-2,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-44-MG3,SL19-UCONN-44-MG3,,,Backup vial,1049B,Low,1B,Needs vial change,
SL19-UCONN-23-MG4,SL19-UCONN-23-MG4,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-25-MG9,SL19-UCONN-25-MG9,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-113-FG3,SL19-UCONN-113-FG3,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-57-FG15,SL19-UCONN-57-FG15,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-119-FG3,SL19-UCONN-119-FG3,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-25-FG4,SL19-UCONN-25-FG4,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-56-FG2,SL19-UCONN-56-FG2,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-53-MG1,SL19-UCONN-53-MG1,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-119-MG4,SL19-UCONN-119-MG4,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-121-MG2,SL19-UCONN-121-MG2,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-10-MG7,SL19-UCONN-10-MG7,,,Backup vial,1049B,Low,1B,,
SL19-UCONN-56-MG1,SL19-UCONN-56-MG1,,,Backup vial,1049B,,1B,GP not found,
SL19-UCONN-141-MG5,SL19-UCONN-141-MG5,,,Backup vial,1050B,Low,1B,,
SL20-MB-3-FG3,SL20-MB-3-FG3,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-10-FG3,SL19-UCONN-10-FG3,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-265-FG9,SL19-UCONN-265-FG9,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-278-FG5,SL19-UCONN-278-FG5,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-107-FG2,SL19-UCONN-107-FG2,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-113-MG2,SL19-UCONN-113-MG2,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-152-FG4,SL19-UCONN-152-FG4,,,Backup vial,1050B,,1B,,
SL19-UCONN-114-MG2,SL19-UCONN-114-MG2,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-158-FG8,SL19-UCONN-158-FG8,,,Backup vial,1050B,,1B,SL-19-UCONN-,
SL19-UCONN-176-MG6,SL19-UCONN-176-MG6,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-265-MG8,SL19-UCONN-265-MG8,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-278-MG3,SL19-UCONN-278-MG3,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-114-FG4,SL19-UCONN-114-FG4,,,Backup vial,1050B,Low,1B,,
SL20-MB-4-MG4,SL20-MB-4-MG4,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-143-MG8,SL19-UCONN-143-MG8,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-176-FG10,SL19-UCONN-176-FG10,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-44-FG1,SL19-UCONN-44-FG1,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-107-MG1,SL19-UCONN-107-MG1,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-158-MG2,SL19-UCONN-158-MG2,,,Backup vial,1050B,,1B,GP not found,
SL19-UCONN-152-MG5,SL19-UCONN-152-MG5,,,Backup vial,1050B,,1B,GP not found,
SL20-MB-4-FG1,SL20-MB-4-FG1,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-172-MG3,SL19-UCONN-172-MG3,,,Backup vial,1050B,Low,1B,,
SL19-UCONN-3-MG6,SL19-UCONN-3-MG6,,,Backup vial,1050B,Low,1B,,
SL-FW-12-MG1,SL-FW-12-MG-1,Fort Wetherhill,,Backup vial,1051B,Low,2B,,1/28/2021
SL-LD-9-FG2,SL-LD-9-FG-2,Lubec Dock,,Backup vial,1051B,High,2B,,1/28/2021
SL-LD-13-MG2,SL-LD-13-MG-2,Lubec Dock,,Backup vial,1051B,Low,2B,,1/28/2021
SL-LD-9-MG2,SL-LD-9-MG-2,Lubec Dock,,Backup vial,1051B,Low,2B,,1/28/2021
SL-SF-19-MG1,SL-SF-19-MG-1,Sullivan Falls,,Backup vial,1051B,Low,2B,,1/28/2021
SL-LD-13-FG2,SL-LD-13-FG-2,Lubec Dock,,Backup vial,1051B,Low,2B,,1/28/2021
SL-SF-17-MG1,SL-SF-17-MG-1,Sullivan Falls,,Backup vial,1051B,Low,2B,,1/28/2021
SL-SF-15-MG1,SL-SF-15-MG-1,Sullivan Falls,,Backup vial,1051B,Low,2B,,1/28/2021
SL-LD-2-MG2,SL-LD-2-MG-2,Lubec Dock,,Backup vial,1051B,High,2B,,1/28/2021
SL-LD-13-MG3,SL-LD-13-MG-3,Lubec Dock,,Backup vial,1051B,Low,2B,,1/28/2021
SL-LD-1-MG1,SL-LD-1-MG-1,Lubec Dock,,Backup vial,1051B,Medium,2B,,1/28/2021
SL-SF-17-MG3,SL-SF-17-MG-3,Sullivan Falls,,Backup vial,1051B,Medium,2B,,1/28/2021
SL-LD-9-MG1,SL-LD-9-MG-1,Lubec Dock,,Backup vial,1051B,Medium,2B,,1/28/2021
SL-LD-13-FG3,SL-LD-13-FG-3,Lubec Dock,,Backup vial,1051B,Medium,2B,,1/28/2021
SL-SF-15-MG3,SL-SF-15-MG-3,Sullivan Falls,,Backup vial,1051B,Medium,2B,,1/28/2021
SL-FW-2-MG1,SL-FW-2-MG-1,Fort Wetherhill,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-FW-12-MG2,SL-FW-12-MG-2,Fort Wetherhill,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-15-MG4,SL-NC-15-MG-4,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-10-MG3,SL-NC-10-MG-3,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-9-MG3,SL-NC-9-MG-3,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-15-MG3,SL-NC-15-MG-3,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-10-FG3,SL-NC-10-FG-3,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-10-MG1,SL-NC-10-MG-1,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-SF-15-MG2,SL-SF-15-MG-2,Sullivan Falls,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-8-MG3,SL-NC-8-MG-3,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-11-MG1,SL-NC-11-MG-1,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-11-MG2,SL-NC-11-MG-2,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-2-MG2,SL-NC-2-MG-2,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-11-MG3,SL-NC-11-MG-3,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-1-MG1,SL-NC-1-MG-1,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-12-MG1,SL-NC-12-MG-1,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-5-MG1,SL-NC-5-MG-1,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-12-FG3,SL-NC-12-FG-3,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-5-MG3,SL-NC-5-MG-3,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-13-MG3,SL-NC-13-MG-3,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-2-MG1,SL-NC-2-MG-1,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-2-MG3,SL-NC-2-MG-3,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-9-MG1,SL-NC-9-MG-1,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-15-MG1,SL-NC-15-MG-1,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-19-MG2,SL-NC-19-MG-2,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-FW-21-MG2,SL-FW-21-MG-2,Fort Wetherhill,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-10-FG1,SL-NC-10-FG-1,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NC-2-FG2,SL-NC-2-FG-2,Newcastle,,Backup vial,1052B,Low,2B,,1/28/2021
SL-FW-2-MG2,SL-FW-2-MG-2,Fort Wetherhill,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-SF-17-MG2,SL-SF-17-MG-2,Sullivan Falls,,Backup vial,1052B,Low,2B,,1/28/2021
SL-NC-15-MG2,SL-NC-15-MG-2,Newcastle,,Backup vial,1052B,High,2B,,1/28/2021
SL-FW-21-MG1,SL-FW-21-MG-1,Fort Wetherhill,,Backup vial,1052B,Low,2B,,1/28/2021
SL-SF-13-MG2,SL-SF-13-MG-2,Sullivan Falls,,Backup vial,1052B,High,2B,,1/28/2021
SL-NC-8-MG2,SL-NC-8-MG-2,Newcastle,,Backup vial,1052B,Medium,2B,,1/28/2021
SL-NL-9-FG3,SL-NL-9-FG-3,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-10-FG1,SL-NL-10-FG-1,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-6-FG3,SL-NL-6-FG-3,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-5-MG1,SL-NL-5-MG-1,Nubble Lighthouse,,Backup vial,1053B,Low,2B,Duplicate,1/28/2021
SL-NL-2-MG3,SL-NL-2-MG-3,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-6-FG1,SL-NL-6-FG-1,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-6-MG1,SL-NL-6-MG-1,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-9-MG1,SL-NL-9-MG-1,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-5-MG3,SL-NL-5-MG-3,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-2-MG2,SL-NL-2-MG-2,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-9-MG2,SL-NL-9-MG-2,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-3-MG1,SL-NL-3-MG-1,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-10-MG2,SL-NL-10-MG-2,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-2-MG1,SL-NL-2-MG-1,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-3-MG2,SL-NL-3-MG-2,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-5-MG1,SL-NL-5-MG-1,Nubble Lighthouse,,Backup vial,1053B,High,2B,Duplicate,1/28/2021
SL-NL-6-MG2,SL-NL-6-MG-2,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-9-MG3,SL-NL-9-MG-3,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-7-MG1,SL-NL-7-MG-1,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL-NL-9-FG2,SL-NL-9-FG-2,Nubble Lighthouse,,Backup vial,1053B,,2B,GP not found,1/28/2021
SL-NL-7-FG3,SL-NL-7-FG-3,Nubble Lighthouse,,Backup vial,1053B,Medium,2B,,1/28/2021
SL-NL-3-FG2,SL-NL-3-FG-2,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-6-FG2,SL-NL-6-FG-2,Nubble Lighthouse,,Backup vial,1053B,Low,2B,,1/28/2021
SL-NL-11-FG1,SL-NL-11-FG-1,Nubble Lighthouse,,Backup vial,1053B,High,2B,,1/28/2021
SL19-S42-MG1,SL19-S42-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S201-MG3,SL19-S201-MG-3,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
Sl19-S201-MG2,Sl19-S201-MG-2,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S273-MG1,SL19-S273-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S201-MG1,SL19-S201-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S259-MG3,SL19-S259-MG-3,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S42-MG3,SL19-S42-MG-3,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S273-MG3,SL19-S273-MG-3,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
Sl19-S42-MG2,Sl19-S42-MG-2,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S265-MG1,SL19-S265-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S259-MG2,SL19-S259-MG-2,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S56-MG2,SL19-S56-MG-2,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S273-MG2,SL19-S273-MG-2,S-crosses,,Backup vial,1054B,,2B,GP not found,2/3/2021
SL19-S265-MG3,SL19-S265-MG-3,S-crosses,,Backup vial,1054B,,2B,GP not found,2/3/2021
Sl19-S265-MG2,Sl19-S265-MG-2,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S259-MG1,SL19-S259-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S56-MG1,SL19-S56-MG-1,S-crosses,,Backup vial,1054B,Low,2B,,2/3/2021
SL19-S355-MG3,SL19-S355-MG-3,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S355-MG2,SL19-S355-MG-2,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S228-MG1,SL19-S228-MG-1,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S355-MG1,SL19-S355-MG-1,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S272-MG1,SL19-S272-MG-1,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S272-MG3,SL19-S272-MG-3,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S272-MG2,SL19-S272-MG-2,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S10-FG2,SL19-S10-FG-2,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S23-FG2,SL19-S23-FG-2,S-crosses,,Backup vial,1055B,Low,2B,,1/28/2021
SL19-S355-FG2,SL19-S355-FG-2,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S172-FG1,SL19-S172-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S287-FG1,SL19-S287-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S355-FG1,SL19-S355-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S228-FG1,SL19-S228-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S107-FG1,SL19-S107-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S23-FG3,SL19-S23-FG-3,S-crosses,,Backup vial,1056B,Medium,2B,,1/28/2021
SL19-S176-FG2,SL19-S176-FG-2,S-crosses,,Backup vial,1056B,,2B,GP not found,1/28/2021
SL19-S176-FG1,SL19-S176-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S23-FG1,SL19-S23-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S10-FG1,SL19-S10-FG-1,S-crosses,,Backup vial,1056B,"Low, B",2B,,1/28/2021
SL19-S272-FG1,SL19-S272-FG-1,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S176-FG3,SL19-S176-FG-3,S-crosses,,Backup vial,1056B,Medium,2B,,1/28/2021
SL19-S355-FG3,SL19-S355-FG-3,S-crosses,,Backup vial,1056B,Low,2B,,1/28/2021
SL19-S56-FG2,SL19-S56-FG-2,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
