"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM"
"SL18-JS-9-MG4","SL18-JS-9-MG4",-0.199950130996054,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.5152600227058e-07,NA,"Ne60",1.5152600227058e-07,-0.199950130996054,4.10674097550508e-08,-0.18175572232884
"SL18-PI-1-MG5","SL18-PI-1-MG5",0.0104485735694213,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,8.44232293551789e-05,NA,"Ne60",8.44232293551789e-05,0.0104485735694213,9.67874899557569e-06,0.0272707742231981
"SL18-NL-5-MG5","SL18-NL-5-MG5",-0.044124142567785,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00066699047009362,NA,"Ne60",0.00066699047009362,-0.044124142567785,0.000416881293262163,-0.0498403061878267
"SA18-CB-10-FG6","SA18-CB-10-FG6",0.199736980095516,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000504729738717228,NA,"Ne60",0.000504729738717228,0.199736980095516,0.000857446579295262,0.143656810757362
"SL18-TI-2-MG5","SL18-TI-2-MG5",0.0147518021569861,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000524254859907479,NA,"Ne60",0.000524254859907479,0.0147518021569861,0.000367580558272238,0.0235899551104633
"SL18-LD-2-FG5","SL18-LD-2-FG5",0.0161168177574202,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.94083112078739e-05,NA,"Ne60",4.94083112078739e-05,0.0161168177574202,5.47953557791092e-05,-0.0185839334776811
"SL18-CC-9-FG6","SL18-CC-9-FG6",-0.0462576416867089,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,5.93004706358279e-06,NA,"Ne60",5.93004706358279e-06,-0.0462576416867089,0.000633420693424703,0.00571716821109688
"SL18-LD-3-MG6","SL18-LD-3-MG6",-0.0179941906771082,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000919877459937831,NA,"Ne60",0.000919877459937831,-0.0179941906771082,0.000595580013320537,-0.040930444007554
"SL18-OI-15-FG4","SL18-OI-15-FG4",0.0737304909005046,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0011464479534573,NA,"Ne60",0.0011464479534573,0.0737304909005046,6.98414908082213e-05,0.0873382923568757
"SL18-OI-5-MG4","SL18-OI-5-MG4",-0.0266647313808157,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.83165905040283e-06,NA,"Ne60",1.83165905040283e-06,-0.0266647313808157,3.03322957391102e-08,-0.0954880523022494
"SL18-BL-13-MG3","SL18-BL-13-MG3",0.0252949444532019,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.0024797423617313,NA,"Ne60",0.0024797423617313,0.0252949444532019,0.00269799249530678,0.0653953050968859
"SL18-BL-16-MG3","SL18-BL-16-MG3",0.0553391122629878,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00189390729064137,NA,"Ne60",0.00189390729064137,0.0553391122629878,0.00197168630337605,0.0812140622513304
"SL18-CB-7-MG3","SL18-CB-7-MG3",-3.69317807168819e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157801052,NA,"Ne60",0.000872487157801052,-3.69317807168819e-16,0.000612129010957354,-6.42459889167243e-16
"SL18-CB-10-MG3","SL18-CB-10-MG3",-2.00519569070414e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00130850430224266,NA,"Ne60",0.00130850430224266,-2.00519569070414e-16,0.000918115866986005,-4.83213910724215e-16
"SL18-OI-4-MG2","SL18-OI-4-MG2",0.10356349100449,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000706010282206556,NA,"Ne60",0.000706010282206556,0.10356349100449,4.65608533123085e-08,0.0241709082575006
"SL18-OI-7-MG2","SL18-OI-7-MG2",0.0472457702800358,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.94966883535593e-06,NA,"Ne60",6.94966883535593e-06,0.0472457702800358,8.86744878192946e-08,0.0596158009524304
"SL18-OD-10-MG1","SL18-OD-10-MG1",0.0291132329844379,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000372609424193781,NA,"Ne60",0.000372609424193781,0.0291132329844379,0.000151545015678491,0.0448884094156907
"SL18-OD-10-MG2","SL18-OD-10-MG2",0.0291132329844377,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000372609424193574,NA,"Ne60",0.000372609424193574,0.0291132329844377,0.000151545015677315,0.0448884094156913
"SL18-BL-11-FG2","SL18-BL-11-FG2",0.0401276423297629,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00172742720086704,NA,"Ne60",0.00172742720086704,0.0401276423297629,0.00201253302870136,0.0625459399886326
"SL18-BL-12-FG1","SL18-BL-12-FG1",0.0410418124558221,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00195785252296165,NA,"Ne60",0.00195785252296165,0.0410418124558221,0.00226213346352522,0.0630431635498303
"SL18-NL-5-FG3","SL18-NL-5-FG3",-0.0441241425677843,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00143421054471239,NA,"Ne60",0.00143421054471239,-0.0441241425677843,0.00151981805568316,-0.0498403061878263
"SL18-BL-11-FG3","SL18-BL-11-FG3",0.0401276423297631,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00172742720086844,NA,"Ne60",0.00172742720086844,0.0401276423297631,0.00201253302869951,0.0625459399886321
"SL18-NC-12-FG1","SL18-NC-12-FG1",-0.075628965161261,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000321689590625386,NA,"Ne60",0.000321689590625386,-0.075628965161261,1.49613200099924e-06,-0.0964818425045361
"SL18-UCONN-S142-MG5","SL18-UCONN-S142-MG5",0.0389407586363366,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.70706238502318e-06,NA,"Ne60",9.70706238502318e-06,0.0389407586363366,1.50136356453924e-06,0.0111627544462535
"SL18-UCONN-S142-MG3","SL18-UCONN-S142-MG3",0.0389407586363368,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.70706238505629e-06,NA,"Ne60",9.70706238505629e-06,0.0389407586363368,1.50136356454001e-06,0.0111627544462545
"SL18-UCONN-S142-FG4","SL18-UCONN-S142-FG4",0.038940758636337,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000385319453474885,NA,"Ne60",0.000385319453474885,0.038940758636337,0.000468376964681383,0.0111627544462535
"SL18-UCONN-S142-FG3","SL18-UCONN-S142-FG3",0.0389407586363361,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000385319453475479,NA,"Ne60",0.000385319453475479,0.0389407586363361,0.000468376964682163,0.0111627544462531
"SL18-UCONN-S142-MG1","SL18-UCONN-S142-MG1",0.0389407586363369,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.70706238511333e-06,NA,"Ne60",9.70706238511333e-06,0.0389407586363369,1.50136356453966e-06,0.0111627544462539
"SL18-UCONN-S142-MG4","SL18-UCONN-S142-MG4",0.0389407586363367,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.707062385051e-06,NA,"Ne60",9.707062385051e-06,0.0389407586363367,1.50136356455274e-06,0.0111627544462536
"SL18-UCONN-S142-FG1","SL18-UCONN-S142-FG1",0.0389407586363363,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000385319453476242,NA,"Ne60",0.000385319453476242,0.0389407586363363,0.000468376964681805,0.0111627544462529
"SL18-UCONN-S142-FG2","SL18-UCONN-S142-FG2",0.0389407586363361,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000385319453475349,NA,"Ne60",0.000385319453475349,0.0389407586363361,0.000468376964681717,0.0111627544462531
"SL18-UCONN-S142-MG2","SL18-UCONN-S142-MG2",0.0389407586363364,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.70706238506349e-06,NA,"Ne60",9.70706238506349e-06,0.0389407586363364,1.50136356454066e-06,0.0111627544462529
"SL18-UCONN-S143-FG1","SL18-UCONN-S143-FG1",0.0699282233638459,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000113229768288547,NA,"Ne60",0.000113229768288547,0.0699282233638459,9.77021040550815e-07,0.0530450492274168
"SL18-UCONN-S143-FG2","SL18-UCONN-S143-FG2",0.0699282233638455,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000113229768287947,NA,"Ne60",0.000113229768287947,0.0699282233638455,9.77021040559557e-07,0.0530450492274169
"SL18-UCONN-S143-FG3","SL18-UCONN-S143-FG3",0.0699282233638452,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000113229768288272,NA,"Ne60",0.000113229768288272,0.0699282233638452,9.77021040560461e-07,0.0530450492274159
"SL18-UCONN-S143-MG1","SL18-UCONN-S143-MG1",0.0699282233638458,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,4.83295370808503e-06,NA,"Ne60",4.83295370808503e-06,0.0699282233638458,2.64059934892383e-07,0.053045049227416
"SL18-UCONN-S143-MG2","SL18-UCONN-S143-MG2",0.0699282233638453,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,4.83295370806158e-06,NA,"Ne60",4.83295370806158e-06,0.0699282233638453,2.64059934890454e-07,0.0530450492274165
"SL18-UCONN-S143-MG3","SL18-UCONN-S143-MG3",0.0699282233638456,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,4.83295370807989e-06,NA,"Ne60",4.83295370807989e-06,0.0699282233638456,2.64059934893013e-07,0.0530450492274165
"SL18-UCONN-S157-FG1","SL18-UCONN-S157-FG1",0.0652751848546537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389885024153634,NA,"Ne60",0.000389885024153634,0.0652751848546537,0.000552449653993482,0.0540094741770018
"SL18-UCONN-S157-FG2","SL18-UCONN-S157-FG2",0.0652751848546538,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389885024153696,NA,"Ne60",0.000389885024153696,0.0652751848546538,0.000552449653991444,0.0540094741770016
"SL18-UCONN-S157-FG3","SL18-UCONN-S157-FG3",0.0652751848546534,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389885024151847,NA,"Ne60",0.000389885024151847,0.0652751848546534,0.000552449653992741,0.0540094741770014
"SL18-UCONN-S157-MG1","SL18-UCONN-S157-MG1",0.065275184854654,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.83932462964305e-06,NA,"Ne60",6.83932462964305e-06,0.065275184854654,1.01003171654366e-06,0.0540094741770029
"SL18-UCONN-S157-MG2","SL18-UCONN-S157-MG2",0.0652751848546533,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.83932462964522e-06,NA,"Ne60",6.83932462964522e-06,0.0652751848546533,1.0100317165417e-06,0.0540094741770016
"SL18-UCONN-S157-MG3","SL18-UCONN-S157-MG3",0.0652751848546539,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.83932462969154e-06,NA,"Ne60",6.83932462969154e-06,0.0652751848546539,1.01003171654434e-06,0.0540094741770019
"SL18-UCONN-S158-FG1","SL18-UCONN-S158-FG1",0.000535785357869294,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.55948447311736e-06,NA,"Ne60",4.55948447311736e-06,0.000535785357869294,0.000225187832781173,0.0187867493420641
"SL18-UCONN-S158-FG2","SL18-UCONN-S158-FG2",0.000535785357869336,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.55948447311437e-06,NA,"Ne60",4.55948447311437e-06,0.000535785357869336,0.000225187832783456,0.0187867493420638
"SL18-UCONN-S158-FG3","SL18-UCONN-S158-FG3",0.000535785357869537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.55948447311615e-06,NA,"Ne60",4.55948447311615e-06,0.000535785357869537,0.000225187832782338,0.0187867493420644
"SL18-UCONN-S158-MG1","SL18-UCONN-S158-MG1",0.000535785357869898,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.55774387915521e-06,NA,"Ne60",1.55774387915521e-06,0.000535785357869898,7.76600369939184e-07,0.0187867493420644
"SL18-UCONN-S158-MG2","SL18-UCONN-S158-MG2",0.000535785357868849,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.55774387915455e-06,NA,"Ne60",1.55774387915455e-06,0.000535785357868849,7.76600369938273e-07,0.0187867493420638
"SL18-UCONN-S158-MG3","SL18-UCONN-S158-MG3",0.000535785357869757,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.55774387915497e-06,NA,"Ne60",1.55774387915497e-06,0.000535785357869757,7.76600369940795e-07,0.0187867493420642
"SL18-UCONN-S2-FG1","SL18-UCONN-S2-FG1",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.44626069251942e-06,NA,"Ne60",2.44626069251942e-06,0.0981571310101994,4.98658777342609e-08,0.00837787389928821
"SL18-UCONN-S2-FG2","SL18-UCONN-S2-FG2",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.44626069252937e-06,NA,"Ne60",2.44626069252937e-06,0.0981571310101994,4.98658777343335e-08,0.00837787389928813
"SL18-UCONN-S2-FG3","SL18-UCONN-S2-FG3",0.0981571310101994,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.44626069254665e-06,NA,"Ne60",2.44626069254665e-06,0.0981571310101994,4.98658777342851e-08,0.00837787389928828
"SL18-UCONN-S2-MG1","SL18-UCONN-S2-MG1",0.0981571310101993,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.16022465910453e-06,NA,"Ne60",1.16022465910453e-06,0.0981571310101993,3.97789893099173e-08,0.00837787389928812
"SL18-UCONN-S2-MG2","SL18-UCONN-S2-MG2",0.098157131010199,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.16022465909879e-06,NA,"Ne60",1.16022465909879e-06,0.098157131010199,3.9778989310034e-08,0.00837787389928781
"SL18-UCONN-S2-MG3","SL18-UCONN-S2-MG3",0.0981571310101994,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.16022465910047e-06,NA,"Ne60",1.16022465910047e-06,0.0981571310101994,3.97789893098501e-08,0.0083778738992886
"SL18-UCONN-S32-FG1","SL18-UCONN-S32-FG1",0.0489595166308104,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.58296844589576e-07,NA,"Ne60",4.58296844589576e-07,0.0489595166308104,1.71491236383705e-07,0.0436120129744451
"SL18-UCONN-S32-FG2","SL18-UCONN-S32-FG2",0.0489595166308091,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.58296844589759e-07,NA,"Ne60",4.58296844589759e-07,0.0489595166308091,1.7149123638572e-07,0.0436120129744436
"SL18-UCONN-S32-FG3","SL18-UCONN-S32-FG3",0.0489595166308102,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.58296844589664e-07,NA,"Ne60",4.58296844589664e-07,0.0489595166308102,1.71491236384165e-07,0.0436120129744446
"SL18-UCONN-S32-MG1","SL18-UCONN-S32-MG1",0.0489595166308101,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,3.49556051020637e-07,NA,"Ne60",3.49556051020637e-07,0.0489595166308101,9.74628251921302e-08,0.0436120129744446
"SL18-UCONN-S32-MG2","SL18-UCONN-S32-MG2",0.0489595166308103,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,3.49556051021293e-07,NA,"Ne60",3.49556051021293e-07,0.0489595166308103,9.74628251917625e-08,0.0436120129744449
"SL18-UCONN-S32-MG3","SL18-UCONN-S32-MG3",0.0489595166308103,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,3.49556051020754e-07,NA,"Ne60",3.49556051020754e-07,0.0489595166308103,9.74628251917868e-08,0.0436120129744449
"SL18-UCONN-S4-FG1","SL18-UCONN-S4-FG1",0.0670366379675685,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.82456903999647e-06,NA,"Ne60",1.82456903999647e-06,0.0670366379675685,0.000447858692425215,0.0985651967543162
"SL18-UCONN-S4-FG2","SL18-UCONN-S4-FG2",0.0670366379675688,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.82456903999717e-06,NA,"Ne60",1.82456903999717e-06,0.0670366379675688,0.000447858692424816,0.0985651967543175
"SL18-UCONN-S4-FG3","SL18-UCONN-S4-FG3",0.0670366379675684,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.82456903999487e-06,NA,"Ne60",1.82456903999487e-06,0.0670366379675684,0.000447858692427551,0.0985651967543165
"SL18-UCONN-S4-MG1","SL18-UCONN-S4-MG1",0.0670366379675688,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.77085869666232e-07,NA,"Ne60",9.77085869666232e-07,0.0670366379675688,1.24530760653993e-06,0.0985651967543171
"SL18-UCONN-S4-MG2","SL18-UCONN-S4-MG2",0.0670366379675684,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.77085869669317e-07,NA,"Ne60",9.77085869669317e-07,0.0670366379675684,1.24530760650018e-06,0.0985651967543167
"SL18-UCONN-S4-MG3","SL18-UCONN-S4-MG3",0.0670366379675673,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.77085869666636e-07,NA,"Ne60",9.77085869666636e-07,0.0670366379675673,1.24530760648583e-06,0.0985651967543154
"SL18-UCONN-S57-FG1","SL18-UCONN-S57-FG1",-0.0277120931641722,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.52301652096928e-07,NA,"Ne60",2.52301652096928e-07,-0.0277120931641722,8.03549963248274e-08,-0.0253853819410959
"SL18-UCONN-S57-FG2","SL18-UCONN-S57-FG2",-0.0277120931641716,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.52301652096927e-07,NA,"Ne60",2.52301652096927e-07,-0.0277120931641716,8.03549963249446e-08,-0.0253853819410952
"SL18-UCONN-S57-FG3","SL18-UCONN-S57-FG3",-0.0277120931641721,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.52301652096953e-07,NA,"Ne60",2.52301652096953e-07,-0.0277120931641721,8.03549963248613e-08,-0.025385381941096
"SL18-UCONN-S57-MG1","SL18-UCONN-S57-MG1",-0.027712093164172,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.13244718456741e-07,NA,"Ne60",2.13244718456741e-07,-0.027712093164172,5.73775772549336e-08,-0.0253853819410955
"SL18-UCONN-S57-MG2","SL18-UCONN-S57-MG2",-0.0277120931641723,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.13244718456704e-07,NA,"Ne60",2.13244718456704e-07,-0.0277120931641723,5.7377577254917e-08,-0.0253853819410965
"SL18-UCONN-S57-MG3","SL18-UCONN-S57-MG3",-0.0277120931641721,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.13244718456767e-07,NA,"Ne60",2.13244718456767e-07,-0.0277120931641721,5.73775772549665e-08,-0.0253853819410956
"SL18-UCONN-S5-FG1","SL18-UCONN-S5-FG1",0.0978164247972149,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000107967288775642,NA,"Ne60",0.000107967288775642,0.0978164247972149,9.12605898823328e-05,0.0629202556477542
"SL18-UCONN-S5-FG2","SL18-UCONN-S5-FG2",0.0978164247972144,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000107967288774331,NA,"Ne60",0.000107967288774331,0.0978164247972144,9.12605898839034e-05,0.0629202556477537
"SL18-UCONN-S5-FG3","SL18-UCONN-S5-FG3",0.0978164247972145,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000107967288774416,NA,"Ne60",0.000107967288774416,0.0978164247972145,9.1260589883079e-05,0.0629202556477537
"SL18-UCONN-S5-MG1","SL18-UCONN-S5-MG1",0.0978164247972148,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,5.50621511844648e-06,NA,"Ne60",5.50621511844648e-06,0.0978164247972148,6.56396601232789e-07,0.0629202556477545
"SL18-UCONN-S5-MG2","SL18-UCONN-S5-MG2",0.0978164247972146,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,5.50621511843037e-06,NA,"Ne60",5.50621511843037e-06,0.0978164247972146,6.563966012305e-07,0.0629202556477539
"SL18-UCONN-S5-MG3","SL18-UCONN-S5-MG3",0.0978164247972145,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,5.50621511842549e-06,NA,"Ne60",5.50621511842549e-06,0.0978164247972145,6.56396601226652e-07,0.0629202556477539
"SL18-UCONN-S73-FG1","SL18-UCONN-S73-FG1",-0.0324583053823082,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0003884027612848,NA,"Ne60",0.0003884027612848,-0.0324583053823082,0.00055254943235038,0.0340897316544386
"SL18-UCONN-S73-FG2","SL18-UCONN-S73-FG2",-0.0324583053823079,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000388402761284844,NA,"Ne60",0.000388402761284844,-0.0324583053823079,0.00055254943234921,0.0340897316544391
"SL18-UCONN-S73-FG3","SL18-UCONN-S73-FG3",-0.0324583053823087,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000388402761284698,NA,"Ne60",0.000388402761284698,-0.0324583053823087,0.000552549432351649,0.034089731654438
"SL18-UCONN-S73-MG1","SL18-UCONN-S73-MG1",-0.0324583053823088,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43704344121886e-06,NA,"Ne60",7.43704344121886e-06,-0.0324583053823088,9.4590697249027e-07,0.0340897316544381
"SL18-UCONN-S73-MG2","SL18-UCONN-S73-MG2",-0.0324583053823084,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43704344121703e-06,NA,"Ne60",7.43704344121703e-06,-0.0324583053823084,9.45906972506129e-07,0.0340897316544387
"SL18-UCONN-S73-MG3","SL18-UCONN-S73-MG3",-0.0324583053823086,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43704344121475e-06,NA,"Ne60",7.43704344121475e-06,-0.0324583053823086,9.45906972490698e-07,0.0340897316544381
"SL18-UCONN-S78-FG1","SL18-UCONN-S78-FG1",-0.116720275799829,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,9.94102311987868e-08,NA,"Ne60",9.94102311987868e-08,-0.116720275799829,2.99288225827214e-08,-0.0945364148392206
"SL18-UCONN-S78-FG2","SL18-UCONN-S78-FG2",-0.116720275799828,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,9.94102311987868e-08,NA,"Ne60",9.94102311987868e-08,-0.116720275799828,2.99288225827201e-08,-0.0945364148392203
"SL18-UCONN-S78-FG3","SL18-UCONN-S78-FG3",-0.116720275799828,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,9.94102311987877e-08,NA,"Ne60",9.94102311987877e-08,-0.116720275799828,2.99288225827226e-08,-0.0945364148392194
"SL18-UCONN-S78-MG1","SL18-UCONN-S78-MG1",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.21789082769493e-08,NA,"Ne60",9.21789082769493e-08,-0.116720275799828,2.58035545387475e-08,-0.0945364148392202
"SL18-UCONN-S78-MG2","SL18-UCONN-S78-MG2",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.2178908276951e-08,NA,"Ne60",9.2178908276951e-08,-0.116720275799828,2.58035545387466e-08,-0.0945364148392196
"SL18-UCONN-S78-MG3","SL18-UCONN-S78-MG3",-0.116720275799828,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.2178908276949e-08,NA,"Ne60",9.2178908276949e-08,-0.116720275799828,2.58035545387467e-08,-0.0945364148392201
"SL18-UCONN-S94-FG1","SL18-UCONN-S94-FG1",0.0534863446273081,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389713603730251,NA,"Ne60",0.000389713603730251,0.0534863446273081,0.000552667939520982,0.128363431782175
"SL18-UCONN-S94-FG2","SL18-UCONN-S94-FG2",0.0534863446273081,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389713603731303,NA,"Ne60",0.000389713603731303,0.0534863446273081,0.000552667939521577,0.128363431782174
"SL18-UCONN-S94-FG3","SL18-UCONN-S94-FG3",0.053486344627308,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000389713603730778,NA,"Ne60",0.000389713603730778,0.053486344627308,0.000552667939519187,0.128363431782174
"SL18-UCONN-S94-MG1","SL18-UCONN-S94-MG1",0.0534863446273083,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43591752778888e-06,NA,"Ne60",7.43591752778888e-06,0.0534863446273083,9.78042581946683e-07,0.128363431782175
"SL18-UCONN-S94-MG2","SL18-UCONN-S94-MG2",0.0534863446273082,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43591752770443e-06,NA,"Ne60",7.43591752770443e-06,0.0534863446273082,9.78042581910099e-07,0.128363431782175
"SL18-UCONN-S94-MG3","SL18-UCONN-S94-MG3",0.053486344627308,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.43591752773675e-06,NA,"Ne60",7.43591752773675e-06,0.053486344627308,9.7804258193534e-07,0.128363431782174
"SL18-UCONN-S11-FG1","SL18-UCONN-S11-FG1",0.126063726812324,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000390462434555737,NA,"Ne60",0.000390462434555737,0.126063726812324,0.0005526133163366,0.103667032039681
"SL18-UCONN-S11-FG2","SL18-UCONN-S11-FG2",0.126063726812325,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000390462434557835,NA,"Ne60",0.000390462434557835,0.126063726812325,0.000552613316336856,0.103667032039682
"SL18-UCONN-S11-FG3","SL18-UCONN-S11-FG3",0.126063726812324,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000390462434555283,NA,"Ne60",0.000390462434555283,0.126063726812324,0.000552613316336227,0.103667032039681
